id,sales_volume,rating
1511,1377,3.0
1512,9378,2.4
1513,1188,2.0
1514,761,1.8
1515,1666,3.5
1516,3842,3.3
1517,1976,3.9
1518,8279,1.2
1519,1590,1.5
1520,7639,3.8
1521,4145,4.9
1522,4497,2.5
1523,5549,1.5
1524,6732,4.0
1525,151,2.7
1526,205,4.4
1527,9741,1.9
1528,9326,4.5
1529,8032,2.9
1530,5557,1.3
1531,1146,1.6
1532,4314,3.5
1533,6044,5.0
1534,5259,3.7
1535,318,4.7
1536,2928,1.7
1537,9586,2.1
1538,6538,1.5
1539,5915,4.9
1540,2964,1.1
1541,8945,2.1
1542,586,2.7
1543,6874,3.2
1544,2643,1.5
1545,4140,3.7
1546,9160,3.4
1547,5280,4.3
1548,2028,1.6
1549,6821,2.2
1550,4933,2.2
1551,6855,4.2
1552,8495,4.8
1553,8556,1.8
1554,3004,2.2
1555,7166,3.9
1556,1220,1.7
1557,9408,2.8
1558,3676,4.6
1559,9505,4.5
1560,7840,2.2
1561,4358,3.5
1562,2611,2.2
1563,6019,2.8
1564,6272,2.7
1565,2582,2.2
1566,1041,2.5
1567,298,4.9
1568,5646,4.1
1569,8197,1.6
1570,6657,2.7
1571,6907,4.0
1572,738,1.9
1573,1416,3.9
1574,3026,2.3
1575,4843,1.2
1576,6572,3.6
1577,6423,2.8
1578,4245,1.2
1579,2787,1.4
1580,9967,4.9
1581,7022,2.9
1582,8438,3.6
1583,5470,2.4
1584,8064,1.0
1585,1531,2.3
1586,7239,2.1
1587,2236,3.8
1588,7109,4.2
1589,6777,3.1
1590,1561,4.5
1591,2576,2.0
1592,9379,3.3
1593,3352,4.5
1594,8631,1.8
1595,6332,1.4
1596,5313,2.2
1597,6853,3.8
1598,1447,2.7
1599,7337,2.8
1600,232,2.2
1601,2904,2.4
1602,7911,1.4
1603,1360,4.6
1604,5537,2.3
1605,1936,3.8
1606,5631,4.5
1607,9784,3.5
1608,6592,2.0
1609,2531,2.2
1610,5413,4.5
1611,5549,3.6
1612,2969,1.9
1613,6482,4.6
1614,6926,3.9
1615,6358,3.5
1616,8181,2.1
1617,3298,2.6
1618,4975,1.5
1619,177,3.0
1620,2688,3.6
1621,7785,3.2
1622,906,3.6
1623,5913,4.2
1624,8923,2.9
1625,9758,2.8
1626,9727,4.9
1627,1987,2.2
1628,6921,2.1
1629,5554,3.4
1630,2950,3.0
1631,766,4.1
1632,8163,2.3
1633,4481,1.9
1634,5948,2.6
1635,4858,4.1
1636,9263,2.8
1637,963,3.8
1638,3089,3.4
1639,3749,3.9
1640,1566,1.6
1641,8790,4.8
1642,9969,1.4
1643,7490,4.9
1644,2812,2.1
1645,9668,4.3
1646,2791,1.7
1647,9966,1.6
1648,2649,4.2
1649,7431,2.9
1650,9327,4.5
1651,5957,3.3
1652,8006,3.8
1653,8981,3.3
1654,1840,3.0
1655,9754,2.4
1656,7171,4.2
1657,1586,1.5
1658,2073,3.0
1659,3349,2.6
1660,6053,2.0
1661,4962,1.4
1662,3408,3.1
1663,6935,1.5
1664,2872,1.3
1665,9582,3.0
1666,7580,2.6
1667,9745,1.9
1668,9080,4.9
1669,4608,3.7
1670,1104,1.0
1671,4397,2.7
1672,3969,2.0
1673,8837,1.1
1674,9370,1.1
1675,1093,2.0
1676,4471,4.3
1677,8792,3.9
1678,6759,3.1
1679,6956,3.1
1680,9442,2.5
1681,3666,4.7
1682,3211,2.0
1683,4414,2.6
1684,7909,1.7
1685,7765,1.8
1686,8819,1.4
1687,989,5.0
1688,3605,4.6
1689,1341,2.0
1690,4573,3.3
1691,7789,4.2
1692,7494,4.8
1693,369,2.6
1694,1624,1.8
1695,1150,2.9
1696,9603,2.9
1697,2512,4.1
1698,9079,3.3
1699,3139,4.5
1700,2090,3.4
1701,4088,1.6
1702,9806,1.2
1703,8077,1.9
1704,6901,1.3
1705,9969,2.6
1706,2435,1.7
1707,4173,2.9
1708,9209,3.4
1709,3762,2.6
1710,8928,3.5
1711,6216,1.4
1712,5181,4.4
1713,506,3.9
1714,1707,3.3
1715,2443,3.7
1716,3965,2.2
1717,1809,1.3
1718,2063,4.0
1719,9605,4.9
1720,5407,4.4
1721,9420,4.4
1722,2312,2.4
1723,7294,1.6
1724,5171,2.4
1725,1672,2.5
1726,5067,2.5
1727,4392,1.9
1728,8608,2.9
1729,4128,4.1
1730,3847,4.5
1731,6251,4.4
1732,2151,2.5
1733,108,1.8
1734,9127,2.3
1735,2011,3.4
1736,6799,1.7
1737,9107,3.9
1738,8139,2.0
1739,2725,2.5
1740,1833,2.9
1741,1327,2.4
1742,7423,4.5
1743,4488,1.4
1744,8109,4.9
1745,8706,3.5
1746,1004,1.7
1747,5637,3.8
1748,8840,2.4
1749,1085,4.0
1750,1586,1.0
1751,4222,2.0
1752,6388,1.3
1753,490,1.3
1754,3299,4.8
1755,6645,4.7
1756,1031,4.9
1757,3724,2.6
1758,1221,2.6
1759,8036,2.6
1760,9480,2.3
1761,5319,2.5
1762,3925,2.8
1763,1018,3.7
1764,5999,1.0
1765,1366,3.1
1766,9933,4.3
1767,207,2.7
1768,2511,2.0
1769,8038,3.1
1770,2287,4.4
1771,5167,1.1
1772,9818,4.6
1773,893,1.8
1774,2080,4.0
1775,8968,3.4
1776,6312,4.2
1777,3132,3.8
1778,3371,2.2
1779,20,2.8
1780,9026,1.1
1781,3726,4.7
1782,4096,3.1
1783,6936,2.1
1784,2185,2.7
1785,2036,4.1
1786,6130,4.6
1787,1638,4.6
1788,8494,4.7
1789,8909,4.0
1790,4681,1.2
1791,6290,3.7
1792,1967,2.9
1793,3963,4.8
1794,46,2.1
1795,7734,3.5
1796,9458,2.6
1797,7341,1.8
1798,2721,2.5
1799,1932,3.7
1800,898,4.1
1801,6881,4.2
1802,9065,4.8
1803,3996,4.4
1804,9130,4.7
1805,9288,3.9
1806,3862,4.8
1807,444,3.5
1808,8150,3.9
1809,8805,4.2
1810,5964,4.7
1811,1727,4.7
1812,7893,4.1
1813,8866,2.5
1814,1833,5.0
1815,9334,3.8
1816,2841,3.4
1817,3764,1.4
1818,3373,4.4
1819,8246,1.3
1820,5310,3.1
1821,9104,3.4
1822,3802,1.7
1823,6106,2.2
1824,428,1.6
1825,9536,4.6
1826,635,3.0
1827,224,4.2
1828,6341,3.1
1829,6181,1.3
1830,1823,4.2
1831,4874,4.0
1832,8363,4.1
1833,3854,4.4
1834,301,3.0
1835,6202,2.2
1836,7068,1.9
1837,4457,4.9
1838,3943,4.5
1839,8024,4.4
1840,5758,1.7
1841,5164,1.2
1842,8313,3.2
1843,7936,2.9
1844,9985,3.9
1845,5314,2.9
1846,3651,2.2
1847,3502,4.0
1848,8894,4.4
1849,6577,4.6
1850,6511,4.6
1851,9534,2.5
1852,6995,3.5
1853,1250,2.5
1854,6646,3.6
1855,1340,3.7
1856,4305,3.4
1857,8364,2.2
1858,5927,1.1
1859,3069,3.1
1860,9781,1.2
1861,4522,4.7
1862,8552,2.4
1863,7451,2.3
1864,6122,4.2
1865,3573,1.2
1866,9511,4.6
1867,6953,2.7
1868,5498,1.7
1869,1544,1.4
1870,3064,2.7
1871,2372,4.7
1872,4144,1.7
1873,7695,3.1
1874,261,4.8
1875,1082,4.6
1876,5027,2.0
1877,2546,4.1
1878,7631,3.1
1879,4221,5.0
1880,9846,2.1
1881,7378,4.9
1882,4260,3.5
1883,7571,3.6
1884,1473,1.3
1885,2388,2.7
1886,7251,1.4
1887,6357,1.2
1888,150,1.8
1889,7053,2.3
1890,4582,3.2
1891,9880,4.1
1892,9270,5.0
1893,784,3.1
1894,8058,1.7
1895,3842,4.0
1896,6881,3.1
1897,3424,3.0
1898,5041,2.4
1899,7679,4.1
1900,2383,4.9
1901,424,1.8
1902,4016,2.8
1903,7373,2.1
1904,4485,3.0
1905,6465,4.3
1906,387,4.6
1907,6817,2.8
1908,6147,4.6
1909,364,4.0
1910,3440,3.9
1911,8852,2.9
1912,7564,1.2
1913,5491,3.0
1914,7673,2.5
1915,6442,1.5
1916,4493,1.7
1917,743,4.5
1918,1498,1.9
1919,6956,2.7
1920,2517,3.2
1921,1756,2.3
1922,6511,1.9
1923,6900,4.1
1924,1476,1.7
1925,9375,3.8
1926,5808,4.0
1927,9541,4.5
1928,4717,1.5
1929,4731,1.8
1930,4754,3.4
1931,7601,3.3
1932,1185,1.2
1933,1545,2.8
1934,2980,1.4
1935,2718,3.1
1936,6573,3.9
1937,9725,3.0
1938,2773,1.7
1939,1527,1.6
1940,5521,4.3
1941,4241,1.5
1942,254,4.3
1943,6389,1.4
1944,5550,1.8
1945,6202,1.8
1946,8001,1.5
1947,3096,3.8
1948,7686,2.5
1949,3215,2.7
1950,2919,3.3
1951,9008,1.2
1952,6549,3.6
1953,8104,1.7
1954,4830,3.6
1955,5371,4.1
1956,4078,4.5
1957,4426,4.3
1958,3536,3.5
1959,2647,3.9
1960,4475,3.3
1961,4274,1.1
1962,1651,2.2
1963,2059,1.7
1964,8646,1.7
1965,7160,4.6
1966,4328,2.4
1967,3227,1.2
1968,7526,4.4
1969,4453,4.9
1970,422,2.3
1971,6624,4.2
1972,5204,3.4
1973,5786,2.0
1974,8056,3.0
1975,4933,1.1
1976,8761,4.0
1977,2204,4.4
1978,1451,3.8
1979,3682,1.9
1980,4109,4.1
1981,2481,3.5
1982,658,1.2
1983,5901,3.4
1984,7797,3.8
1985,8940,1.8
1986,8624,2.6
1987,5783,3.5
1988,625,4.6
1989,9151,4.8
1990,1194,1.5
1991,2987,1.7
1992,8231,2.4
1993,133,4.6
1994,9282,4.8
1995,4890,2.0
1996,5387,1.9
1997,8683,3.1
1998,3269,1.2
1999,813,2.4
2000,7022,4.8
2001,270,1.4
2002,8734,2.7
2003,6469,4.5
2004,9171,2.7
2005,4416,2.2
2006,7541,4.0
2007,6054,2.6
2008,1821,2.2
2009,7203,5.0
2010,891,2.4
2011,1744,3.1
2012,8604,2.1
2013,5272,1.5
2014,8913,1.8
2015,8951,4.4
2016,7725,4.7
2017,7032,4.4
2018,54,1.3
2019,7596,3.5
2020,1634,1.8
2021,5993,3.9
2022,2199,4.8
2023,8077,2.1
2024,1061,3.6
2025,1188,1.2
2026,6765,2.2
2027,6545,2.7
2028,2494,2.9
2029,1204,3.7
2030,3457,2.6
2031,9848,1.6
2032,9951,4.8
2033,1299,2.8
2034,6678,3.0
2035,222,2.9
2036,5332,4.7
2037,1896,2.5
2038,3842,2.3
2039,5334,3.3
2040,5778,1.0
2041,6012,2.9
2042,1494,2.3
2043,9188,4.4
2044,2231,3.3
2045,1188,1.3
2046,2169,3.6
2047,7773,1.1
2048,4240,3.1
2049,2406,3.9
2050,5757,3.8
2051,4783,4.9
2052,3143,1.4
2053,8426,1.6
2054,8530,2.9
2055,9066,1.5
2056,626,1.6
2057,7366,1.2
2058,4415,3.4
2059,2107,2.5
2060,7465,1.2
2061,584,3.2
2062,5977,3.9
2063,7455,2.8
2064,75,2.5
2065,141,1.8
2066,3460,1.7
2067,3437,3.8
2068,6827,4.3
2069,9696,4.6
2070,8216,3.8
2071,7297,3.3
2072,6977,4.9
2073,3408,3.7
2074,5078,2.2
2075,6484,4.2
2076,5317,1.0
2077,6990,1.9
2078,7713,4.6
2079,8029,1.6
2080,4982,1.1
2081,6299,3.3
2082,1163,2.3
2083,6960,3.8
2084,1402,3.3
2085,2383,2.1
2086,4943,2.2
2087,4066,3.8
2088,7692,4.8
2089,4153,1.0
2090,6656,2.7
2091,8709,1.9
2092,1108,3.8
2093,9211,2.3
2094,5230,4.7
2095,3514,1.9
2096,4893,2.0
2097,7761,3.0
2098,8258,4.7
2099,9761,4.8
2100,7287,2.5
2101,9281,2.9
2102,1085,2.6
2103,1284,1.9
2104,8530,2.1
2105,8591,2.0
2106,4642,1.7
2107,806,1.6
2108,9772,4.7
2109,2557,3.8
2110,9621,4.4
2111,4698,1.9
2112,8274,2.0
2113,318,4.7
2114,7808,1.5
2115,3660,1.5
2116,6090,4.1
2117,9966,2.0
2118,1378,2.2
2119,4976,4.8
2120,2638,4.7
2121,5105,2.3
2122,2430,4.1
2123,6730,1.1
2124,9027,2.5
2125,9674,2.3
2126,6009,1.6
2127,5568,3.0
2128,4918,1.4
2129,3988,1.4
2130,3935,2.0
2131,8679,4.5
2132,6114,3.4
2133,7398,4.2
2134,9546,2.3
2135,9473,2.1
2136,1698,2.9
2137,1579,1.5
2138,3652,1.8
2139,610,3.2
2140,2490,4.7
2141,8985,3.4
2142,1069,1.4
2143,8366,1.3
2144,6427,4.8
2145,43,2.2
2146,1547,3.3
2147,5596,2.7
2148,2025,1.6
2149,38,1.5
2150,5666,4.0
2151,6677,5.0
2152,1714,3.1
2153,2962,3.7
2154,8383,2.4
2155,3712,4.4
2156,7778,3.5
2157,7259,1.7
2158,313,3.6
2159,1923,2.4
2160,529,1.7
2161,2525,4.8
2162,5590,3.3
2163,2329,1.8
2164,5258,4.7
2165,8834,1.0
2166,738,3.4
2167,6688,4.7
2168,8433,1.6
2169,6768,1.0
2170,6966,3.2
2171,7340,3.4
2172,8640,3.8
2173,7525,4.5
2174,5292,1.7
2175,8802,1.2
2176,6082,4.8
2177,358,1.0
2178,4656,4.5
2179,167,3.1
2180,4668,3.3
2181,3435,2.4
2182,2507,2.4
2183,2977,4.1
2184,4761,3.8
2185,1274,4.1
2186,5784,1.3
2187,5386,2.8
2188,9614,1.2
2189,8050,2.6
2190,6779,3.6
2191,455,3.2
2192,5821,1.7
2193,3362,1.3
2194,6341,4.5
2195,5200,3.2
2196,7022,1.7
2197,3630,3.8
2198,7608,4.9
2199,9278,4.5
2200,4797,3.9
2201,7032,2.2
2202,5266,2.6
2203,9997,4.6
2204,9175,2.9
2205,8689,1.1
2206,2003,3.7
2207,2251,3.3
2208,8680,3.3
2209,7915,1.2
2210,8729,1.1
2211,1119,1.6
2212,5764,3.0
2213,2563,2.6
2214,7171,3.4
2215,1789,1.9
2216,9599,2.7
2217,8112,3.4
2218,8431,4.0
2219,2235,2.5
2220,4128,2.8
2221,3372,1.3
2222,2385,2.3
2223,4402,4.8
2224,70,4.3
2225,6651,3.4
2226,1396,4.0
2227,5329,4.0
2228,3440,3.1
2229,8838,2.5
2230,1810,5.0
2231,2071,2.3
2232,4540,1.7
2233,1087,4.5
2234,3945,3.2
2235,9220,1.1
2236,4337,2.1
2237,4357,3.4
2238,5713,2.1
2239,2214,4.1
2240,1981,1.5
2241,3875,2.0
2242,2831,2.3
2243,4836,1.2
2244,5639,1.6
2245,9764,4.9
2246,5069,1.6
2247,1197,4.6
2248,9207,5.0
2249,8376,1.6
2250,8775,2.5
2251,1698,4.6
2252,2988,4.1
2253,9717,1.1
2254,9942,4.1
2255,4142,4.4
2256,6283,1.5
2257,8438,1.7
2258,9736,3.2
2259,5732,1.9
2260,3220,3.9
2261,8492,1.9
2262,3896,4.4
2263,3291,4.0
2264,548,1.5
2265,4353,2.4
2266,5512,3.1
2267,1765,2.9
2268,3613,1.3
2269,1920,3.2
2270,8218,2.7
2271,4724,4.3
2272,9493,3.7
2273,4766,1.2
2274,5978,1.7
2275,4012,4.9
2276,5985,4.3
2277,5506,2.9
2278,4371,3.3
2279,3419,1.7
2280,8309,2.4
2281,3883,1.0
2282,7304,2.2
2283,1716,3.5
2284,8158,2.2
2285,4842,3.8
2286,2964,1.5
2287,1600,3.5
2288,2306,4.2
2289,4377,1.7
2290,9841,1.3
2291,3174,2.9
2292,2835,3.4
2293,8676,1.8
2294,4056,3.8
2295,5346,3.3
2296,6739,4.8
2297,2303,4.5
2298,8271,1.2
2299,8879,2.8
2300,3009,4.9
2301,6819,2.9
2302,5491,1.4
2303,3232,3.1
2304,3681,3.0
2305,1124,2.4
2306,4117,2.8
2307,7696,4.4
2308,3554,2.8
2309,8110,2.9
2310,2903,4.7
2311,883,3.7
2312,2465,1.9
2313,1294,1.9
2314,5322,4.4
2315,7009,1.7
2316,6379,2.7
2317,8251,2.5
2318,7757,2.1
2319,879,1.3
2320,128,5.0
2321,1652,1.6
2322,7396,3.5
2323,9197,3.4
2324,7892,2.9
2325,8147,2.7
2326,6131,3.5
2327,5403,4.0
2328,403,2.2
2329,1003,1.3
2330,2160,2.9
2331,4646,2.0
2332,4007,2.5
2333,4097,1.3
2334,9564,2.3
2335,2336,3.6
2336,9013,2.2
2337,709,2.0
2338,7423,2.5
2339,2116,2.7
2340,4068,3.8
2341,7879,1.0
2342,9186,3.9
2343,8828,2.8
2344,3419,4.6
2345,2952,1.6
2346,125,2.5
2347,5843,4.1
2348,6168,3.2
2349,7532,4.2
2350,9561,4.5
2351,9761,4.8
2352,9895,4.7
2353,5026,4.1
2354,1351,1.6
2355,1743,3.8
2356,1080,3.8
2357,1129,2.9
2358,1510,1.8
2359,5045,2.1
2360,2481,1.9
2361,4345,3.7
2362,5969,4.5
2363,2781,2.8
2364,4912,2.4
2365,7120,4.4
2366,2278,3.6
2367,4744,4.1
2368,1073,4.5
2369,9783,2.1
2370,3891,1.6
2371,3089,2.5
2372,3418,2.7
2373,8905,3.6
2374,3869,2.7
2375,938,4.4
2376,6336,1.6
2377,5922,3.7
2378,454,1.0
2379,2743,3.4
2380,8741,4.0
2381,3591,3.4
2382,1104,2.9
2383,754,4.5
2384,5425,4.3
2385,5552,3.7
2386,9141,4.2
2387,9689,1.3
2388,1733,4.3
2389,1451,4.2
2390,7612,3.1
2391,8849,1.5
2392,5811,2.4
2393,3098,2.5
2394,2881,5.0
2395,6740,4.9
2396,6505,4.7
2397,3175,3.3
2398,5100,2.5
2399,2911,2.9
2400,298,2.4
2401,1328,3.1
2402,5745,1.1
2403,6224,4.7
2404,3921,4.6
2405,3202,2.0
2406,9333,1.8
2407,4645,2.7
2408,523,3.5
2409,2688,3.7
2410,161,1.5
2411,2763,1.9
2412,1329,1.8
2413,2571,2.2
2414,3778,4.3
2415,686,2.8
2416,7621,2.1
2417,5415,2.0
2418,5800,1.2
2419,4961,3.5
2420,7609,2.0
2421,717,4.5
2422,7290,1.6
2423,2557,2.1
2424,7215,3.6
2425,2994,1.6
2426,2937,4.0
2427,4117,4.8
2428,6622,2.0
2429,4562,1.0
2430,5151,1.8
2431,7210,3.1
2432,9587,2.2
2433,5248,4.5
2434,7823,1.5
2435,414,1.9
2436,5762,2.4
2437,6868,3.3
2438,5750,2.7
2439,6600,1.5
2440,1441,4.9
2441,6647,3.3
2442,3137,1.3
2443,1546,2.0
2444,9654,3.5
2445,5968,3.5
2446,8890,4.6
2447,7078,4.5
2448,721,2.7
2449,2113,3.1
2450,8225,2.9
2451,2976,3.9
2452,7642,1.3
2453,2388,2.0
2454,2094,2.3
2455,2947,1.2
2456,2062,2.6
2457,1506,1.4
2458,913,2.2
2459,9219,3.5
2460,4497,2.2
2461,2112,4.0
2462,1709,3.8
2463,6659,1.6
2464,3841,1.0
2465,1376,4.6
2466,5258,2.1
2467,6736,1.2
2468,9042,1.2
2469,1341,4.9
2470,7960,4.4
2471,6382,3.5
2472,802,4.4
2473,4957,1.3
2474,9800,3.9
2475,3402,4.2
2476,7996,3.2
2477,6193,2.6
2478,8299,4.8
2479,4971,4.0
2480,7361,2.4
2481,5104,1.4
2482,1512,4.0
2483,7880,1.2
2484,1790,3.7
2485,2817,2.7
2486,1533,2.0
2487,3130,2.0
2488,7066,3.8
2489,3117,2.6
2490,1157,3.6
2491,7338,3.7
2492,8561,1.4
2493,4433,3.5
2494,1240,1.2
2495,6093,2.7
2496,4861,4.3
2497,5232,4.5
2498,8177,1.8
2499,9050,4.2
2500,9131,4.6
2501,9761,2.8
2502,4493,2.9
2503,3626,3.2
2504,5862,4.4
2505,7268,3.1
2506,588,2.7
2507,3807,4.9
2508,7516,2.0
2509,6945,4.2
2510,3831,4.9
2511,4488,4.1
2512,7087,2.1
2513,406,3.5
2514,9395,1.2
2515,8820,4.7
2516,7145,4.1
2517,8477,4.8
2518,7993,2.6
2519,6682,5.0
2520,8852,2.0
2521,1686,2.0
2522,8463,1.3
2523,6312,2.7
2524,2203,2.9
2525,1989,2.6
2526,2342,1.7
2527,7493,2.1
2528,9589,4.9
2529,916,4.5
2530,4726,1.8
2531,5333,1.4
2532,6217,4.5
2533,1941,1.1
2534,6792,2.1
2535,4505,2.6
2536,546,3.1
2537,7585,4.9
2538,1243,2.1
2539,6293,2.5
2540,8955,2.5
2541,5359,3.7
2542,4564,4.6
2543,1756,4.7
2544,6688,4.4
2545,9901,2.6
2546,6198,4.7
2547,5723,4.7
2548,9230,4.1
2549,6166,1.6
2550,4630,1.8
2551,8443,3.0
2552,8341,4.7
2553,1789,2.6
2554,8472,1.7
2555,929,4.1
2556,9667,2.3
2557,2617,2.3
2558,6126,1.4
2559,3770,1.7
2560,6301,4.0
2561,4455,3.7
2562,5829,3.3
2563,2440,2.6
2564,3869,5.0
2565,6364,3.5
2566,9280,3.6
2567,8835,3.5
2568,5663,2.8
2569,39,3.2
2570,1903,1.2
2571,1749,1.9
2572,3985,2.8
2573,5076,3.8
2574,8178,2.1
2575,1678,2.2
2576,2483,1.3
2577,196,2.0
2578,8884,2.7
2579,5235,4.2
2580,6487,2.6
2581,4642,4.9
2582,7728,4.8
2583,2540,4.0
2584,2431,4.5
2585,8763,4.3
2586,2981,3.0
2587,2796,5.0
2588,1296,4.0
2589,5324,3.2
2590,8920,1.9
2591,6318,1.4
2592,1103,3.8
2593,3925,2.2
2594,6504,3.1
2595,1207,3.1
2596,4499,2.1
2597,2704,1.0
2598,3031,2.5
2599,5310,4.2
2600,3164,4.4
2601,9997,3.6
2602,9719,4.7
2603,357,4.8
2604,3041,3.8
2605,6943,3.8
2606,9070,2.2
2607,7781,4.3
2608,6862,4.2
2609,348,1.8
2610,2368,2.5
2611,9240,2.3
2612,8267,5.0
2613,3333,2.3
2614,2516,3.6
2615,9002,2.6
2616,1985,2.8
2617,1226,1.1
2618,459,3.6
2619,936,2.6
2620,9215,4.6
2621,8959,4.5
2622,6426,3.6
2623,1431,3.5
2624,551,4.7
2625,5293,1.1
2626,5413,2.8
2627,3566,4.3
2628,986,2.7
2629,3783,4.3
2630,3587,3.1
2631,4888,4.3
2632,9147,1.7
2633,9020,2.0
2634,75,1.8
2635,2663,4.4
2636,5182,4.7
2637,8244,2.1
2638,9123,1.0
2639,2329,4.3
2640,8988,4.3
2641,886,1.1
2642,5495,3.3
2643,7417,1.1
2644,2769,2.5
2645,7985,4.7
2646,7435,4.4
2647,5708,3.6
2648,6858,3.2
2649,3078,1.0
2650,1026,4.8
2651,7368,1.2
2652,4134,4.9
2653,1646,4.6
2654,5307,2.5
2655,5427,3.7
2656,1521,1.9
2657,2504,4.1
2658,2672,4.8
2659,2749,1.8
2660,1218,4.9
2661,2176,1.7
2662,2197,2.5
2663,4996,4.5
2664,3113,1.4
2665,4938,2.3
2666,1044,3.0
2667,2476,4.0
2668,8933,3.1
2669,5920,3.5
2670,4444,4.3
2671,2390,2.7
2672,3706,4.8
2673,8257,3.2
2674,3206,2.1
2675,1678,2.4
2676,7925,1.3
2677,2572,3.8
2678,4401,4.4
2679,450,3.3
2680,971,3.0
2681,3006,3.6
2682,7217,4.5
2683,6850,3.3
2684,7800,1.3
2685,3691,3.7
2686,3887,4.5
2687,8542,4.5
2688,5928,3.6
2689,5257,1.4
2690,6854,4.8
2691,9121,1.1
2692,670,2.0
2693,6469,2.2
2694,9334,4.6
2695,9488,3.6
2696,4910,3.2
2697,298,4.7
2698,5519,1.8
2699,347,2.7
2700,9139,2.5
2701,3046,2.7
2702,7850,4.9
2703,7698,3.5
2704,1124,4.9
2705,1661,3.5
2706,7388,1.3
2707,9958,1.3
2708,3777,4.0
2709,7121,2.0
2710,7884,2.6
2711,4014,1.8
2712,1079,2.6
2713,875,1.9
2714,3074,3.8
2715,9695,1.5
2716,7135,4.4
2717,5629,3.4
2718,1570,3.3
2719,7311,1.7
2720,5397,4.3
2721,6946,1.3
2722,521,1.0
2723,7940,2.0
2724,3511,3.4
2725,1637,3.5
2726,6435,2.2
2727,5040,4.0
2728,8862,2.1
2729,1041,3.2
2730,6185,3.1
2731,4004,4.0
2732,5530,4.4
2733,2190,1.8
2734,7024,3.9
2735,4179,3.2
2736,3179,2.0
2737,4918,4.6
2738,3230,1.7
2739,6051,1.7
2740,1500,2.2
2741,6598,3.8
2742,10000,2.2
2743,666,1.2
2744,163,3.2
2745,9857,3.3
2746,5054,2.2
2747,8239,3.1
2748,2127,1.7
2749,3768,3.1
2750,2357,3.8
2751,8916,1.3
2752,8386,2.3
2753,2297,4.5
2754,1901,2.2
2755,866,4.8
2756,4327,3.9
2757,6710,4.9
2758,365,4.4
2759,7887,3.1
2760,9234,4.1
2761,9475,4.5
2762,3563,1.7
2763,9670,4.2
2764,7506,1.3
2765,7174,1.8
2766,4168,3.5
2767,6309,1.6
2768,1406,3.5
2769,1372,3.9
2770,1573,2.1
2771,7982,1.3
2772,5197,3.4
2773,5392,3.9
2774,8329,2.4
2775,8406,3.3
2776,7886,4.7
2777,1047,2.9
2778,2066,1.2
2779,9245,4.3
2780,1721,1.7
2781,1421,1.3
2782,491,3.7
2783,4733,2.2
2784,1649,5.0
2785,9750,3.2
2786,5573,3.9
2787,4170,4.4
2788,8968,3.3
2789,2818,2.3
2790,6761,3.2
2791,9028,4.3
2792,1539,1.2
2793,7895,2.4
2794,7784,4.1
2795,280,1.0
2796,4107,4.2
2797,5334,1.3
2798,1138,4.2
2799,2136,3.7
2800,6096,1.2
2801,3396,2.3
2802,2840,1.6
2803,4015,1.6
2804,654,4.1
2805,590,2.0
2806,3909,3.0
2807,3926,3.8
2808,3681,4.9
2809,3701,2.5
2810,7014,3.6
2811,2992,1.9
2812,7883,5.0
2813,7069,4.6
2814,9545,4.9
2815,3471,2.8
2816,9047,4.2
2817,6693,2.1
2818,1883,1.5
2819,2101,2.7
2820,7189,1.5
2821,9210,4.0
2822,7108,2.1
2823,8925,3.6
2824,3012,3.0
2825,2097,2.3
2826,4684,4.4
2827,6797,4.3
2828,1333,2.6
2829,9086,4.2
2830,1083,2.4
2831,4783,2.3
2832,9064,1.1
2833,3166,2.4
2834,4461,2.0
2835,6518,1.6
2836,2504,3.7
2837,1983,1.3
2838,3926,3.6
2839,7705,4.9
2840,1246,3.3
2841,3231,1.1
2842,5376,3.0
2843,6253,2.3
2844,9184,1.8
2845,9632,4.2
2846,928,4.3
2847,5245,3.1
2848,5850,3.3
2849,7331,4.8
2850,4466,4.3
2851,495,3.0
2852,7592,3.9
2853,6063,1.8
2854,1620,3.1
2855,6905,4.0
2856,2841,3.3
2857,7407,2.9
2858,8206,3.7
2859,7982,3.4
2860,5510,3.6
2861,4700,1.3
2862,960,4.3
2863,1748,3.0
2864,4791,2.1
2865,1444,4.8
2866,6926,2.3
2867,8303,4.4
2868,9078,4.8
2869,3628,1.3
2870,1243,2.0
2871,6973,2.4
2872,9076,3.9
2873,1710,4.9
2874,8468,3.8
2875,3977,4.2
2876,6021,4.1
2877,447,2.3
2878,7885,1.2
2879,4790,1.4
2880,1802,2.8
2881,4565,1.4
2882,9706,4.7
2883,7732,4.9
2884,2156,3.7
2885,2766,4.6
2886,5182,2.6
2887,9145,4.4
2888,4780,5.0
2889,5262,2.9
2890,1984,4.7
2891,4209,2.3
2892,9607,1.4
2893,8435,1.5
2894,329,1.3
2895,1649,4.5
2896,4578,2.7
2897,3789,4.8
2898,4383,4.3
2899,2514,2.8
2900,7687,3.9
2901,548,4.4
2902,6703,2.4
2903,7865,2.0
2904,713,4.0
2905,338,1.8
2906,5180,2.2
2907,4074,4.9
2908,2672,1.4
2909,7002,4.8
2910,6718,3.7
2911,7837,3.6
2912,1891,4.9
2913,9068,2.2
2914,4491,2.6
2915,5565,3.0
2916,3094,3.8
2917,5503,2.1
2918,9157,2.0
2919,9445,4.1
2920,4204,3.3
